id,comment,label,comment_w_tone,combine_comment
train_003591,bực bội kinh khủng có quà tặng thì hãy bán còn không thì ngưng sale đừng có dùng con gấu bông ra mà dụ khách mua nữa nếu không đủ hoạ,1,buc boi kinh khung co qua tang thi hay ban con khong thi ngung sale dung co dung con gau bong ra ma du khach mua nua neu khong du hoa,bực bội kinh khủng có quà tặng thì hãy bán còn không thì ngưng sale đừng có dùng con gấu bông ra mà dụ khách mua nữa nếu không đủ hoạ buc boi kinh khung co qua tang thi hay ban con khong thi ngung sale dung co dung con gau bong ra ma du khach mua nua neu khong du hoa
train_007552,người bán trần đức tỷ sản phẩm y như hình antutu do mấy lần vẫn chuẩn 130 nghìn điểm game chiến rất tốt max cấu hình games liên quân mobile phiên bản 2 0 pubg chơi được không được mượt như liên quân nhưng với giá tiền rẻ thế có trải nghiệm như những máy đắt tiền màn hình đẹp 2k xem phim rất sướng,0,nguoi ban tran duc ty san pham y nhu hinh antutu do may lan van chuan 130 nghin diem game chien rat tot max cau hinh games lien quan mobile phien ban 2 0 pubg choi duoc khong duoc muot nhu lien quan nhung voi gia tien re the co trai nghiem nhu nhung may dat tien man hinh dep 2k xem phim rat suong,người bán trần đức tỷ sản phẩm y như hình antutu do mấy lần vẫn chuẩn 130 nghìn điểm game chiến rất tốt max cấu hình games liên quân mobile phiên bản 2 0 pubg chơi được không được mượt như liên quân nhưng với giá tiền rẻ thế có trải nghiệm như những máy đắt tiền màn hình đẹp 2k xem phim rất sướng nguoi ban tran duc ty san pham y nhu hinh antutu do may lan van chuan 130 nghin diem game chien rat tot max cau hinh games lien quan mobile phien ban 2 0 pubg choi duoc khong duoc muot nhu lien quan nhung voi gia tien re the co trai nghiem nhu nhung may dat tien man hinh dep 2k xem phim rat suong
train_015968,không phải là sạc nhanh q c như quảng cáo đầu dây cắm vào đt rất cứng đề nghị xem xét lại chất lượng dịch vụ,1,khong phai la sac nhanh q c nhu quang cao dau day cam vao dt rat cung de nghi xem xet lai chat luong dich vu,không phải là sạc nhanh q c như quảng cáo đầu dây cắm vào đt rất cứng đề nghị xem xét lại chất lượng dịch vụ khong phai la sac nhanh q c nhu quang cao dau day cam vao dt rat cung de nghi xem xet lai chat luong dich vu
train_003479,thời gian giao hàng rất nhanh chất lượng tạm được,0,thoi gian giao hang rat nhanh chat luong tam duoc,thời gian giao hàng rất nhanh chất lượng tạm được thoi gian giao hang rat nhanh chat luong tam duoc
train_013235,nhận về mở ra kệ tính thì bị nứt vành bên cạnh thì bị trày giống như hàng trunag bày bị lỗi vậy,1,nhan ve mo ra ke tinh thi bi nut vanh ben canh thi bi tray giong nhu hang trunag bay bi loi vay,nhận về mở ra kệ tính thì bị nứt vành bên cạnh thì bị trày giống như hàng trunag bày bị lỗi vậy nhan ve mo ra ke tinh thi bi nut vanh ben canh thi bi tray giong nhu hang trunag bay bi loi vay
train_004918,hàng đẹp nhưng giao hàng hơi chậm,0,hang dep nhung giao hang hoi cham,hàng đẹp nhưng giao hàng hơi chậm hang dep nhung giao hang hoi cham
train_012993,dép đẹp nhưng deo đau chân quá,0,dep dep nhung deo dau chan qua,dép đẹp nhưng deo đau chân quá dep dep nhung deo dau chan qua
train_011256,đóng gói sản phẩm rất đẹp và chắc chắn tuy nhiên giao thiếu số lượng mình đặt 2 thanh toán 2 nhận được chỉ có 1 cái,0,dong goi san pham rat dep va chac chan tuy nhien giao thieu so luong minh dat 2 thanh toan 2 nhan duoc chi co 1 cai,đóng gói sản phẩm rất đẹp và chắc chắn tuy nhiên giao thiếu số lượng mình đặt 2 thanh toán 2 nhận được chỉ có 1 cái dong goi san pham rat dep va chac chan tuy nhien giao thieu so luong minh dat 2 thanh toan 2 nhan duoc chi co 1 cai
train_001036,sản phẩm lên màu không tốt mau trôi làm lộ rãnh môi,1,san pham len mau khong tot mau troi lam lo ranh moi,sản phẩm lên màu không tốt mau trôi làm lộ rãnh môi san pham len mau khong tot mau troi lam lo ranh moi
train_000815,đóng gói sản phẩm kém chất lượng sản phẩm kém hình như sp có đem dán cho khách r dán k nhạy rất nhiều khí bộ sp hỗ trợ như keo dính bụi k có thất vọng lớn,1,dong goi san pham kem chat luong san pham kem hinh nhu sp co dem dan cho khach r dan k nhay rat nhieu khi bo sp ho tro nhu keo dinh bui k co that vong lon,đóng gói sản phẩm kém chất lượng sản phẩm kém hình như sp có đem dán cho khách r dán k nhạy rất nhiều khí bộ sp hỗ trợ như keo dính bụi k có thất vọng lớn dong goi san pham kem chat luong san pham kem hinh nhu sp co dem dan cho khach r dan k nhay rat nhieu khi bo sp ho tro nhu keo dinh bui k co that vong lon
train_012511,thời gian giao hàng chậm không đáng tiền,1,thoi gian giao hang cham khong dang tien,thời gian giao hàng chậm không đáng tiền thoi gian giao hang cham khong dang tien
train_006835,xay tốt,0,xay tot,xay tốt xay tot
train_011334,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,0,chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh
train_004054,mẫu mã đẹp,0,mau ma dep,mẫu mã đẹp mau ma dep
train_013382,giao hàng hơi lâu đóng gói ko chắc chắn nhưng sản phẩm đẹp,0,giao hang hoi lau dong goi ko chac chan nhung san pham dep,giao hàng hơi lâu đóng gói ko chắc chắn nhưng sản phẩm đẹp giao hang hoi lau dong goi ko chac chan nhung san pham dep
train_013413,áo nhiều chất nilon nóng ko mặc đc,1,ao nhieu chat nilon nong ko mac dc,áo nhiều chất nilon nóng ko mặc đc ao nhieu chat nilon nong ko mac dc
train_009454,siêu xinh shop giao đủ hàng rep nhanh lại nhiệt tình iu shop,0,sieu xinh shop giao du hang rep nhanh lai nhiet tinh iu shop,siêu xinh shop giao đủ hàng rep nhanh lại nhiệt tình iu shop sieu xinh shop giao du hang rep nhanh lai nhiet tinh iu shop
train_000624,"có 2 vấn đề chính vấn đề thứ 1 tiki giao hàng quá hạn so với dự kiến, khi nhận được phản hồi thì có ghi nhận và đã gửi lại hàng đặt hàng từ ngày 26 7 đến ngày 2 8 mới nhận đc sản phẩm thứ 2 khi đã gửi lại hàng thì lại bị sai sản phẩm combo này tặng tẩy trang micelar walter 50ml lại thành k 2ml vậy là mình lại phải gọi điện phản hồi lần 2 và đổi lại sản phẩm thời điểm mình viết là vừa nhận đc hàng và phải chờ khoảng 2 ngày nữa mới biết có đổi đc hàng không mong là sẽ không bị thất vọng lần 3 và tiki cũng xem lại cách làm việc của mình",1,"co 2 van de chinh van de thu 1 tiki giao hang qua han so voi du kien, khi nhan duoc phan hoi thi co ghi nhan va da gui lai hang dat hang tu ngay 26 7 den ngay 2 8 moi nhan dc san pham thu 2 khi da gui lai hang thi lai bi sai san pham combo nay tang tay trang micelar walter 50ml lai thanh k 2ml vay la minh lai phai goi dien phan hoi lan 2 va doi lai san pham thoi diem minh viet la vua nhan dc hang va phai cho khoang 2 ngay nua moi biet co doi dc hang khong mong la se khong bi that vong lan 3 va tiki cung xem lai cach lam viec cua minh","có 2 vấn đề chính vấn đề thứ 1 tiki giao hàng quá hạn so với dự kiến, khi nhận được phản hồi thì có ghi nhận và đã gửi lại hàng đặt hàng từ ngày 26 7 đến ngày 2 8 mới nhận đc sản phẩm thứ 2 khi đã gửi lại hàng thì lại bị sai sản phẩm combo này tặng tẩy trang micelar walter 50ml lại thành k 2ml vậy là mình lại phải gọi điện phản hồi lần 2 và đổi lại sản phẩm thời điểm mình viết là vừa nhận đc hàng và phải chờ khoảng 2 ngày nữa mới biết có đổi đc hàng không mong là sẽ không bị thất vọng lần 3 và tiki cũng xem lại cách làm việc của mình co 2 van de chinh van de thu 1 tiki giao hang qua han so voi du kien, khi nhan duoc phan hoi thi co ghi nhan va da gui lai hang dat hang tu ngay 26 7 den ngay 2 8 moi nhan dc san pham thu 2 khi da gui lai hang thi lai bi sai san pham combo nay tang tay trang micelar walter 50ml lai thanh k 2ml vay la minh lai phai goi dien phan hoi lan 2 va doi lai san pham thoi diem minh viet la vua nhan dc hang va phai cho khoang 2 ngay nua moi biet co doi dc hang khong mong la se khong bi that vong lan 3 va tiki cung xem lai cach lam viec cua minh"
train_000739,đã chạy thấy rất ok,0,da chay thay rat ok,đã chạy thấy rất ok da chay thay rat ok
train_001544,sản phẩm sử dụng thích lắm không bị nhờn rít thấm nhanh ✌🏻,0,san pham su dung thich lam khong bi nhon rit tham nhanh ✌🏻,sản phẩm sử dụng thích lắm không bị nhờn rít thấm nhanh ✌🏻 san pham su dung thich lam khong bi nhon rit tham nhanh ✌🏻
train_001550,chất lượng sản phẩm tuyệt vời nguyên seal máy dùng tốt,0,chat luong san pham tuyet voi nguyen seal may dung tot,chất lượng sản phẩm tuyệt vời nguyên seal máy dùng tốt chat luong san pham tuyet voi nguyen seal may dung tot
train_015780,mở hộp ra đó là đóng gói chắc chắn hộp sang phấn mắt đẹp em bị mấy chị cty trách mua sao không rủ huhu em đang chuẩn bị mua thêm 2 shop chuẩn bị hàng nha ^^,0,mo hop ra do la dong goi chac chan hop sang phan mat dep em bi may chi cty trach mua sao khong ru huhu em dang chuan bi mua them 2 shop chuan bi hang nha ^^,mở hộp ra đó là đóng gói chắc chắn hộp sang phấn mắt đẹp em bị mấy chị cty trách mua sao không rủ huhu em đang chuẩn bị mua thêm 2 shop chuẩn bị hàng nha ^^ mo hop ra do la dong goi chac chan hop sang phan mat dep em bi may chi cty trach mua sao khong ru huhu em dang chuan bi mua them 2 shop chuan bi hang nha ^^
train_004919,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất ưng ý về sản phẩm,0,chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat ung y ve san pham,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất ưng ý về sản phẩm chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat ung y ve san pham
train_010096,sp đẹp thơm xài thích lắm tks shop,0,sp dep thom xai thich lam tks shop,sp đẹp thơm xài thích lắm tks shop sp dep thom xai thich lam tks shop
train_004837,chất lượng sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền thời gian giao hàng rất chậm đóng gói sản phẩm rất kém,1,chat luong san pham rat kem shop phuc vu rat kem rat khong dang tien thoi gian giao hang rat cham dong goi san pham rat kem,chất lượng sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền thời gian giao hàng rất chậm đóng gói sản phẩm rất kém chat luong san pham rat kem shop phuc vu rat kem rat khong dang tien thoi gian giao hang rat cham dong goi san pham rat kem
train_000461,áo vay ma bao la giong may chu mickey đen con in loang lố noi chung k hai long keu tra hang thi con lâu cho tra nhe,1,ao vay ma bao la giong may chu mickey den con in loang lo noi chung k hai long keu tra hang thi con lau cho tra nhe,áo vay ma bao la giong may chu mickey đen con in loang lố noi chung k hai long keu tra hang thi con lâu cho tra nhe ao vay ma bao la giong may chu mickey den con in loang lo noi chung k hai long keu tra hang thi con lau cho tra nhe
train_007332,thái độ phục vụ tồi hàng lỗi ib hỏi k thèm trả lời lại thất vọng về shop minh cugx đã đánh giá tốt nhưng sau khi nhận thấy hang lỗi minh da ib hỏi thì quá thất vọng về thái độ phục vụ,1,thai do phuc vu toi hang loi ib hoi k them tra loi lai that vong ve shop minh cugx da danh gia tot nhung sau khi nhan thay hang loi minh da ib hoi thi qua that vong ve thai do phuc vu,thái độ phục vụ tồi hàng lỗi ib hỏi k thèm trả lời lại thất vọng về shop minh cugx đã đánh giá tốt nhưng sau khi nhận thấy hang lỗi minh da ib hỏi thì quá thất vọng về thái độ phục vụ thai do phuc vu toi hang loi ib hoi k them tra loi lai that vong ve shop minh cugx da danh gia tot nhung sau khi nhan thay hang loi minh da ib hoi thi qua that vong ve thai do phuc vu
train_004378,tạm đươc bao tay ngắn như cắt của bao tay dài ra,1,tam duoc bao tay ngan nhu cat cua bao tay dai ra,tạm đươc bao tay ngắn như cắt của bao tay dài ra tam duoc bao tay ngan nhu cat cua bao tay dai ra
train_012826,hàng chất lượng kém k giống hình màn hình nhỏ che mất 10% màn hình kính mờ k đẹp,1,hang chat luong kem k giong hinh man hinh nho che mat 10% man hinh kinh mo k dep,hàng chất lượng kém k giống hình màn hình nhỏ che mất 10% màn hình kính mờ k đẹp hang chat luong kem k giong hinh man hinh nho che mat 10% man hinh kinh mo k dep
train_006664,quạt k quay dc,0,quat k quay dc,quạt k quay dc quat k quay dc
train_004356,rất đẹp y hình đi êm chân ship cũng nhanh,0,rat dep y hinh di em chan ship cung nhanh,rất đẹp y hình đi êm chân ship cũng nhanh rat dep y hinh di em chan ship cung nhanh
train_015069,giá tốt và gói hàng cẩn thận lắm ạ đã theo dõi shop,0,gia tot va goi hang can than lam a da theo doi shop,giá tốt và gói hàng cẩn thận lắm ạ đã theo dõi shop gia tot va goi hang can than lam a da theo doi shop
train_009969,sản phẩm giao khác hoàn toàn với hình ảnh đã đặt hàng chưa giao hàng mà đã báo giao rồi đến khi nhận được hàng phát hiện hàng không đúng thì đã quá thời gian khiếu nại đổi trả 48 tiếng nói chung mua hàng trên sendo vẫn thua xa lazada về cả chất lượng lẫn dịch vụ,1,san pham giao khac hoan toan voi hinh anh da dat hang chua giao hang ma da bao giao roi den khi nhan duoc hang phat hien hang khong dung thi da qua thoi gian khieu nai doi tra 48 tieng noi chung mua hang tren sendo van thua xa lazada ve ca chat luong lan dich vu,sản phẩm giao khác hoàn toàn với hình ảnh đã đặt hàng chưa giao hàng mà đã báo giao rồi đến khi nhận được hàng phát hiện hàng không đúng thì đã quá thời gian khiếu nại đổi trả 48 tiếng nói chung mua hàng trên sendo vẫn thua xa lazada về cả chất lượng lẫn dịch vụ san pham giao khac hoan toan voi hinh anh da dat hang chua giao hang ma da bao giao roi den khi nhan duoc hang phat hien hang khong dung thi da qua thoi gian khieu nai doi tra 48 tieng noi chung mua hang tren sendo van thua xa lazada ve ca chat luong lan dich vu
